URL,contributor,excerpt
https://github.com/endernewton/iter-reason,Allen Mao,make
https://github.com/endernewton/iter-reason,Allen Mao,cd ..
https://github.com/endernewton/iter-reason,Allen Mao,"Now you are ready to run! For example, to train and test the baseline:"
https://github.com/endernewton/iter-reason,Allen Mao,./experiments/scripts/train.sh [GPU_ID] [DATASET] [NET] [STEPS] [ITER]
https://github.com/endernewton/iter-reason,Allen Mao,# GPU_ID is the GPU you want to test on
https://github.com/endernewton/iter-reason,Allen Mao,"# DATASET in {ade, coco, vg} is the dataset to train/test on, defined in the script"
https://github.com/endernewton/iter-reason,Allen Mao,"# NET in {res50, res101} is the backbone networks to choose from"
https://github.com/endernewton/iter-reason,Allen Mao,"# STEPS (x10K) is the number of iterations before it reduces learning rate, can support multiple steps separated by character 'a'"
https://github.com/endernewton/iter-reason,Allen Mao,# ITER (x10K) is the total number of iterations to run
https://github.com/endernewton/iter-reason,Allen Mao,# Examples:
https://github.com/endernewton/iter-reason,Allen Mao,"# train on ADE20K for 320K iterations, reducing learning rate at 280K."
https://github.com/endernewton/iter-reason,Allen Mao,./experiments/scripts/train.sh 0 ade 28 32
https://github.com/endernewton/iter-reason,Allen Mao,"# train on COCO for 720K iterations, reducing at 320K and 560K."
https://github.com/endernewton/iter-reason,Allen Mao,./experiments/scripts/train.sh 1 coco 32a56 72
https://github.com/endernewton/iter-reason,Allen Mao,To train and test the reasoning modules (based on ResNet-50):
https://github.com/endernewton/iter-reason,Allen Mao,./experiments/scripts/train_memory.sh [GPU_ID] [DATASET] [MEM] [STEPS] [ITER]
https://github.com/endernewton/iter-reason,Allen Mao,# MEM in {local} is the type of reasoning modules to use
https://github.com/endernewton/iter-reason,Allen Mao,# train on ADE20K on the local spatial memory.
https://github.com/endernewton/iter-reason,Allen Mao,./experiments/scripts/train_memory.sh 0 ade local 28 32
https://github.com/endernewton/iter-reason,Allen Mao,"Once the training is done, you can test the models separately with test.sh and test_memory.sh, we also provided a separate set of scripts to test on larger image inputs."
https://github.com/endernewton/iter-reason,Allen Mao,"You can use tensorboard to visualize and track the progress, for example:"
https://github.com/endernewton/iter-reason,Allen Mao,tensorboard --logdir=tensorboard/res50/ade_train_5/ --port=7002 &
https://github.com/equinor/pylops,Allen Mao,From PyPi
https://github.com/equinor/pylops,Allen Mao,"If you want to use PyLops within your codes, install it in your Python environment by typing the following command in your terminal:"
https://github.com/equinor/pylops,Allen Mao,pip install pylops
https://github.com/equinor/pylops,Allen Mao,Open a python terminal and type:
https://github.com/equinor/pylops,Allen Mao,import pylops
https://github.com/equinor/pylops,Allen Mao,"If you do not see any error, you should be good to go, enjoy!"
https://github.com/equinor/pylops,Allen Mao,From Conda-forge
https://github.com/equinor/pylops,Allen Mao,"Alternatively, you can install PyLops using the conda-forge distribution by typing the following command in your terminal:"
https://github.com/equinor/pylops,Allen Mao,conda install -c conda-forge pylops
https://github.com/equinor/segyio,Allen Mao,Get segyio
https://github.com/equinor/segyio,Allen Mao,A copy of segyio is available both as pre-built binaries and source code:
https://github.com/equinor/segyio,Allen Mao,In Debian unstable
https://github.com/equinor/segyio,Allen Mao,apt install python3-segyio
https://github.com/equinor/segyio,Allen Mao,Wheels for Python from PyPI
https://github.com/equinor/segyio,Allen Mao,pip install segyio
https://github.com/equinor/segyio,Allen Mao,Source code from github
https://github.com/equinor/segyio,Allen Mao,git clone https://github.com/statoil/segyio
https://github.com/equinor/segyio,Allen Mao,Source code in tarballs
https://github.com/equinor/segyio,Allen Mao,Build segyio
https://github.com/equinor/segyio,Allen Mao,To build segyio you need:
https://github.com/equinor/segyio,Allen Mao,A C99 compatible C compiler (tested mostly on gcc and clang)
https://github.com/equinor/segyio,Allen Mao,"A C++ compiler for the Python extension, and C++11 for the tests"
https://github.com/equinor/segyio,Allen Mao,CMake version 2.8.12 or greater
https://github.com/equinor/segyio,Allen Mao,Python 2.7 or 3.x.
https://github.com/equinor/segyio,Allen Mao,numpy version 1.10 or greater
https://github.com/equinor/segyio,Allen Mao,setuptools version 28 or greater
https://github.com/equinor/segyio,Allen Mao,setuptools-scm
https://github.com/equinor/segyio,Allen Mao,pytest
https://github.com/equinor/segyio,Allen Mao,"To build the documentation, you also need sphinx"
https://github.com/equinor/segyio,Allen Mao,"To build and install segyio, perform the following actions in your console:"
https://github.com/equinor/segyio,Allen Mao,git clone https://github.com/equinor/segyio
https://github.com/equinor/segyio,Allen Mao,mkdir segyio/build
https://github.com/equinor/segyio,Allen Mao,cd segyio/build
https://github.com/equinor/segyio,Allen Mao,cmake .. -DCMAKE_BUILD_TYPE=Release -DBUILD_SHARED_LIBS=ON
https://github.com/equinor/segyio,Allen Mao,make install
https://github.com/equinor/segyio,Allen Mao,"make install must be done as root for a system install; if you want to install in your home directory, add -DCMAKE_INSTALL_PREFIX=~/ or some other appropriate directory, or make DESTDIR=~/ install. Please ensure your environment picks up on non-standard install locations (PYTHONPATH, LD_LIBRARY_PATH and PATH)."
https://github.com/equinor/segyio,Allen Mao,"If you have multiple Python installations, or want to use some alternative interpreter, you can help cmake find the right one by passing -DPYTHON_EXECUTABLE=/opt/python/binary along with install prefix and build type."
https://github.com/equinor/segyio,Allen Mao,"To build the matlab bindings, invoke CMake with the option -DBUILD_MEX=ON. In some environments the Matlab binaries are in a non-standard location, in which case you need to help CMake find the matlab binaries by passing -DMATLAB_ROOT=/path/to/matlab."
https://github.com/facebook/react,Allen Mao,"React has been designed for gradual adoption from the start, and you can use as little or as much React as you need:"
https://github.com/facebook/react,Allen Mao,Use Online Playgrounds to get a taste of React.
https://github.com/facebook/react,Allen Mao,Add React to a Website as a <script> tag in one minute.
https://github.com/facebook/react,Allen Mao,Create a New React App if you're looking for a powerful JavaScript toolchain.
https://github.com/facebook/react,Allen Mao,"You can use React as a <script> tag from a CDN, or as a react package on npm."
https://github.com/geopandas/geopandas/,Allen Mao,See the installation docs for all details. GeoPandas depends on the following packages:
https://github.com/geopandas/geopandas/,Allen Mao,pandas
https://github.com/geopandas/geopandas/,Allen Mao,shapely
https://github.com/geopandas/geopandas/,Allen Mao,fiona
https://github.com/geopandas/geopandas/,Allen Mao,pyproj
https://github.com/geopandas/geopandas/,Allen Mao,"Further, descartes and matplotlib are optional dependencies, required for plotting, and rtree is an optional dependency, required for spatial joins. rtree requires the C library libspatialindex."
https://github.com/geopandas/geopandas/,Allen Mao,"Those packages depend on several low-level libraries for geospatial analysis, which can be a challenge to install. Therefore, we recommend to install GeoPandas using the conda package manager. See the installation docs for more details."
https://github.com/google/sg2im/,Allen Mao,Setup
https://github.com/google/sg2im/,Allen Mao,All code was developed and tested on Ubuntu 16.04 with Python 3.5 and PyTorch 0.4.
https://github.com/google/sg2im/,Allen Mao,You can setup a virtual environment to run the code like this:
https://github.com/google/sg2im/,Allen Mao,python3 -m venv env               # Create a virtual environment
https://github.com/google/sg2im/,Allen Mao,source env/bin/activate           # Activate virtual environment
https://github.com/google/sg2im/,Allen Mao,pip install -r requirements.txt   # Install dependencies
https://github.com/google/sg2im/,Allen Mao,echo $PWD > env/lib/python3.5/site-packages/sg2im.pth  # Add current directory to python path
https://github.com/google/sg2im/,Allen Mao,# Work for a while ...
https://github.com/google/sg2im/,Allen Mao,deactivate  # Exit virtual environment
https://github.com/gprMax/gprMax,Allen Mao,The following steps provide guidance on how to install gprMax:
https://github.com/gprMax/gprMax,Allen Mao,"Install Python, required Python packages, and get the gprMax source code from GitHub"
https://github.com/gprMax/gprMax,Allen Mao,Install a C compiler which supports OpenMP
https://github.com/gprMax/gprMax,Allen Mao,Build and install gprMax
https://github.com/gprMax/gprMax,Allen Mao,You can watch screencasts that demonstrate the installation and update processes.
https://github.com/gprMax/gprMax,Allen Mao,"1. Install Python, required Python packages, and get gprMax source"
https://github.com/gprMax/gprMax,Allen Mao,"We recommend using Miniconda to install Python and the required Python packages for gprMax in a self-contained Python environment. Miniconda is a mini version of Anaconda which is a completely free Python distribution (including for commercial use and redistribution). It includes more than 300 of the most popular Python packages for science, math, engineering, and data analysis."
https://github.com/gprMax/gprMax,Allen Mao,Download and install Miniconda. Choose the Python 3.x version for your platform. We recommend choosing the installation options to: install Miniconda only for your user account; add Miniconda to your PATH environment variable; and to register Miniconda Python as your default Python. See the Quick Install page for help installing Miniconda.
https://github.com/gprMax/gprMax,Allen Mao,Open a Terminal (Linux/macOS) or Command Prompt (Windows) and run the following commands:
https://github.com/gprMax/gprMax,Allen Mao,$ conda update conda
https://github.com/gprMax/gprMax,Allen Mao,$ conda install git
https://github.com/gprMax/gprMax,Allen Mao,$ git clone https://github.com/gprMax/gprMax.git
https://github.com/gprMax/gprMax,Allen Mao,$ cd gprMax
https://github.com/gprMax/gprMax,Allen Mao,$ conda env create -f conda_env.yml
https://github.com/gprMax/gprMax,Allen Mao,"This will make sure conda is up-to-date, install Git, get the latest gprMax source code from GitHub, and create an environment for gprMax with all the necessary Python packages."
https://github.com/gprMax/gprMax,Allen Mao,"If you prefer to install Python and the required Python packages manually, i.e. without using Anaconda/Miniconda, look in the conda_env.yml file for a list of the requirements."
https://github.com/gprMax/gprMax,Allen Mao,2. Install a C compiler which supports OpenMP
https://github.com/gprMax/gprMax,Allen Mao,"gcc should be already installed, so no action is required."
https://github.com/gprMax/gprMax,Allen Mao,macOS
https://github.com/gprMax/gprMax,Allen Mao,"Xcode (the IDE for macOS) comes with the LLVM (clang) compiler, but it does not currently support OpenMP, so you must install gcc. That said, it is still useful to have Xcode (with command line tools) installed. It can be downloaded from the App Store. Once Xcode is installed, download and install the Homebrew package manager and then to install gcc, run:"
https://github.com/gprMax/gprMax,Allen Mao,$ brew install gcc
https://github.com/gprMax/gprMax,Allen Mao,Microsoft Windows
https://github.com/gprMax/gprMax,Allen Mao,"Download and install Microsoft Visual C++ 2015 Build Tools (currently you must use the 2015 version, not 2017). Use the custom installation option and deselect everything apart from the Windows SDK for your version of Windows."
https://github.com/gprMax/gprMax,Allen Mao,"Alternatively if you are using Windows 10 and feeling adventurous you can install the Windows Subsystem for Linux and then follow the Linux install instructions for gprMax. Note however that currently WSL does not aim to support GUI desktops or applications, e.g. Gnome, KDE, etc...."
https://github.com/gprMax/gprMax,Allen Mao,3. Build and install gprMax
https://github.com/gprMax/gprMax,Allen Mao,Once you have installed the aforementioned tools follow these steps to build and install gprMax:
https://github.com/gprMax/gprMax,Allen Mao,"Open a Terminal (Linux/macOS) or Command Prompt (Windows), navigate into the top-level gprMax directory, and if it is not already active, activate the gprMax conda environment conda activate gprMax. Run the following commands:"
https://github.com/gprMax/gprMax,Allen Mao,(gprMax)$ python setup.py build
https://github.com/gprMax/gprMax,Allen Mao,(gprMax)$ python setup.py install
https://github.com/gprMax/gprMax,Allen Mao,You are now ready to proceed to running gprMax.
https://github.com/gprMax/gprMax,Allen Mao,"If you have problems with building gprMax on Microsoft Windows, you may need to add C:\Program Files (x86)\Microsoft Visual Studio 14.0\VC\bin to your path environment variable."
https://github.com/haoliangyu/node-qa-masker,Allen Mao,npm install qa-masker
https://github.com/hezhangsprinter/DCPDN,Allen Mao,Prerequisites:
https://github.com/hezhangsprinter/DCPDN,Allen Mao,Python 2 or 3
https://github.com/hezhangsprinter/DCPDN,Allen Mao,CPU or NVIDIA GPU + CUDA CuDNN (CUDA 8.0)
https://github.com/hezhangsprinter/DCPDN,Allen Mao,Installation:
https://github.com/hezhangsprinter/DCPDN,Allen Mao,Install PyTorch and dependencies from http://pytorch.org (Ubuntu+Python2.7) (conda install pytorch torchvision -c pytorch) Install pytorch 0.3.1 https://pytorch.org/previous-versions/
https://github.com/hezhangsprinter/DCPDN,Allen Mao,Install Torch vision from the source.
https://github.com/hezhangsprinter/DCPDN,Allen Mao,git clone https://github.com/pytorch/vision
https://github.com/hezhangsprinter/DCPDN,Allen Mao,cd vision
https://github.com/hezhangsprinter/DCPDN,Allen Mao,python setup.py install
https://github.com/hezhangsprinter/DCPDN,Allen Mao,"Install python package: numpy, scipy, PIL, pdb"
https://github.com/hezhangsprinter/DID-MDN,Allen Mao,Install PyTorch and dependencies from http://pytorch.org (Ubuntu+Python2.7) (conda install pytorch torchvision -c pytorch)
https://github.com/hezhangsprinter/DID-MDN,Allen Mao,Install Torch vision from the source. (git clone https://github.com/pytorch/vision cd vision python setup.py install)
https://github.com/hiroharu-kato/neural_renderer,Allen Mao,sudo python setup.py install
https://github.com/iannesbitt/readgssi,Allen Mao,requirements
https://github.com/iannesbitt/readgssi,Allen Mao,Strongly recommended to install via anaconda:
https://github.com/iannesbitt/readgssi,Allen Mao,obspy
https://github.com/iannesbitt/readgssi,Allen Mao,numpy
https://github.com/iannesbitt/readgssi,Allen Mao,h5py
https://github.com/iannesbitt/readgssi,Allen Mao,Install via pip:
https://github.com/iannesbitt/readgssi,Allen Mao,pynmea2
https://github.com/iannesbitt/readgssi,Allen Mao,geopy
https://github.com/iannesbitt/readgssi,Allen Mao,pytz
https://github.com/iannesbitt/readgssi,Allen Mao,installation
https://github.com/iannesbitt/readgssi,Allen Mao,"Once you have anaconda running, installing requirements is pretty easy."
https://github.com/iannesbitt/readgssi,Allen Mao,conda config --add channels conda-forge
https://github.com/iannesbitt/readgssi,Allen Mao,conda create -n readgssi python==3.7 pandas h5py pytz obspy
https://github.com/iannesbitt/readgssi,Allen Mao,conda activate readgssi
https://github.com/iannesbitt/readgssi,Allen Mao,pip install readgssi
https://github.com/iannesbitt/readgssi,Allen Mao,That should allow you to run the commands below.
https://github.com/iannesbitt/readgssi,Allen Mao,installing from source:
https://github.com/iannesbitt/readgssi,Allen Mao,"If you choose to install a specific commit rather than the latest working release of this software, you may download this package, unzip to your home folder, open a command line, then install in the following way:"
https://github.com/iannesbitt/readgssi,Allen Mao,pip install ~/readgssi
https://github.com/imfunniee/gitfolio,Allen Mao,Let's Install
https://github.com/imfunniee/gitfolio,Allen Mao,Install gitfolio
https://github.com/imfunniee/gitfolio,Allen Mao,npm i gitfolio -g
https://github.com/jiangsutx/SRN-Deblur,Allen Mao,Python2.7
https://github.com/jiangsutx/SRN-Deblur,Allen Mao,Scipy
https://github.com/jiangsutx/SRN-Deblur,Allen Mao,Scikit-image
https://github.com/jiangsutx/SRN-Deblur,Allen Mao,Tensorflow 1.4 with NVIDIA GPU or CPU (cpu testing is very slow)
https://github.com/jiangsutx/SRN-Deblur,Allen Mao,Clone this project to your machine.
https://github.com/jiangsutx/SRN-Deblur,Allen Mao,git clone https://github.com/jiangsutx/SRN-Deblur.git
https://github.com/jiangsutx/SRN-Deblur,Allen Mao,cd SRN-Deblur
https://github.com/joferkington/mplstereonet,Allen Mao,mplstereonet can be installed from PyPi using pip by:
https://github.com/joferkington/mplstereonet,Allen Mao,pip install mplstereonet
https://github.com/joferkington/mplstereonet,Allen Mao,"Alternatively, you can download the source and install locally using (from the main directory of the repository):"
https://github.com/joferkington/mplstereonet,Allen Mao,"If you're planning on developing mplstereonet or would like to experiment with making local changes, consider setting up a development installation so that your changes are reflected when you import the package:"
https://github.com/joferkington/mplstereonet,Allen Mao,python setup.py develop
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,Using conda:
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ conda install -c conda-forge ipyleaflet
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,Using pip:
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ pip install ipyleaflet
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ jupyter nbextension enable --py --sys-prefix ipyleaflet  # can be skipped for
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,notebook 5.3 and above
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,"If you have JupyterLab, you will also need to install the JupyterLab extension:"
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ jupyter labextension install jupyter-leaflet
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,Some users have found that the jupyterlab-manager is also required in jupyterlab if the map does not display.
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ jupyter labextension install @jupyter-widgets/jupyterlab-manager
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,Installation from sources
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,For a development installation (requires npm):
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ git clone https://github.com/jupyter-widgets/ipyleaflet.git
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ cd ipyleaflet
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ pip install -e .
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ jupyter nbextension install --py --symlink --sys-prefix ipyleaflet
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ jupyter nbextension enable --py --sys-prefix ipyleaflet
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ jupyter labextension install js  # If you are developing on JupyterLab
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,Note for developers:
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,the -e pip option allows one to modify the Python code in-place. Restart the kernel in order to see the changes.
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,the --symlink argument on Linux or OS X allows one to modify the JavaScript code in-place. This feature is not available with Windows.
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,"For automatically building the JavaScript code every time there is a change, run the following command from the ipyleaflet/js/ directory:"
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ npm run watch
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,If you are on JupyterLab you also need to run the following in a separate terminal:
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ jupyter lab --watch
https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,Every time a JavaScript build has terminated you need to refresh the Notebook page in order to load the JavaScript code again.
https://github.com/jwass/mplleaflet,Allen Mao,Install mplleaflet from PyPI using $ pip install mplleaflet.
https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,PyTorch
https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,conda install pytorch torchvision cuda80 -c soumith
https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,"FFmpeg, FFprobe"
https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,wget http://johnvansickle.com/ffmpeg/releases/ffmpeg-release-64bit-static.tar.xz
https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,tar xvf ffmpeg-release-64bit-static.tar.xz
https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,cd ./ffmpeg-3.3.3-64bit-static/; sudo cp ffmpeg ffprobe /usr/local/bin;
https://github.com/kinverarity1/lasio/,Allen Mao,Install the usual way:
https://github.com/kinverarity1/lasio/,Allen Mao,$ pip install lasio
https://github.com/kosmtik/kosmtik,Allen Mao,Install or Update
https://github.com/kosmtik/kosmtik,Allen Mao,"Note: Node.js versions are moving very fast, and kosmtik or its dependencies are hardly totally up to date with latest release. Ideally, you should run the LTS version of Node.js. You can use a Node.js version manager (like NVM) to help."
https://github.com/kosmtik/kosmtik,Allen Mao,npm -g install kosmtik
https://github.com/kosmtik/kosmtik,Allen Mao,This might need root/Administrator rights. If you cannot install globally you can also install locally with
https://github.com/kosmtik/kosmtik,Allen Mao,npm install kosmtik
https://github.com/kosmtik/kosmtik,Allen Mao,This will create a node_modules/kosmtik folder. You then have to replace all occurences of kosmtik below with node node_modules/kosmtik/index.js.
https://github.com/kosmtik/kosmtik,Allen Mao,To reinstall all plugins:
https://github.com/kosmtik/kosmtik,Allen Mao,kosmtik plugins --reinstall
https://github.com/mapbox/geojson-vt,Allen Mao,Install using NPM (npm install geojson-vt) or Yarn (yarn add geojson-vt)
https://github.com/mapbox/rasterio,Allen Mao,Please install Rasterio in a virtual environment so that its requirements don't tamper with your system's Python.
https://github.com/mapbox/rasterio,Allen Mao,SSL certs
https://github.com/mapbox/rasterio,Allen Mao,"The Linux wheels on PyPI are built on CentOS and libcurl expects certs to be in /etc/pki/tls/certs/ca-bundle.crt. Ubuntu's certs, for example, are in a different location. You may need to use the CURL_CA_BUNDLE environment variable to specify the location of SSL certs on your computer. On an Ubuntu system set the variable as shown below."
https://github.com/mapbox/rasterio,Allen Mao,$ export CURL_CA_BUNDLE=/etc/ssl/certs/ca-certificates.crt
https://github.com/mapbox/rasterio,Allen Mao,Rasterio has a C library dependency: GDAL >=1.11. GDAL itself depends on some other libraries provided by most major operating systems and also depends on the non standard GEOS and PROJ4 libraries. How to meet these requirement will be explained below.
https://github.com/mapbox/rasterio,Allen Mao,Rasterio's Python dependencies are listed in its requirements.txt file.
https://github.com/mapbox/rasterio,Allen Mao,Development also requires (see requirements-dev.txt) Cython and other packages.
https://github.com/mapbox/rasterio,Allen Mao,Binary Distributions
https://github.com/mapbox/rasterio,Allen Mao,Use a binary distributions that directly or indirectly provide GDAL if possible.
https://github.com/mapbox/rasterio,Allen Mao,Rasterio distributions are available from UbuntuGIS and Anaconda's conda-forge channel.
https://github.com/mapbox/rasterio,Allen Mao,Manylinux1 wheels are available on PyPI.
https://github.com/mapbox/rasterio,Allen Mao,OS X
https://github.com/mapbox/rasterio,Allen Mao,"Binary distributions with GDAL, GEOS, and PROJ4 libraries included are available for OS X versions 10.7+ starting with Rasterio version 0.17. To install, run pip install rasterio. These binary wheels are preferred by newer versions of pip."
https://github.com/mapbox/rasterio,Allen Mao,"If you don't want these wheels and want to install from a source distribution, run pip install rasterio --no-binary rasterio instead."
https://github.com/mapbox/rasterio,Allen Mao,"The included GDAL library is fairly minimal, providing only the format drivers that ship with GDAL and are enabled by default. To get access to more formats, you must build from a source distribution (see below)."
https://github.com/mapbox/rasterio,Allen Mao,Binary wheels for rasterio and GDAL are created by Christoph Gohlke and are available from his website.
https://github.com/mapbox/rasterio,Allen Mao,"To install rasterio, simply download both binaries for your system (rasterio and GDAL) and run something like this from the downloads folder:"
https://github.com/mapbox/rasterio,Allen Mao,$ pip install -U pip
https://github.com/mapbox/rasterio,Allen Mao,$ pip install GDAL-2.0.2-cp27-none-win32.whl
https://github.com/mapbox/rasterio,Allen Mao,$ pip install rasterio-0.34.0-cp27-cp27m-win32.whl
https://github.com/mapbox/rasterio,Allen Mao,You can also install rasterio with conda using Anaconda's conda-forge channel.
https://github.com/mapbox/rasterio,Allen Mao,$ conda install -c conda-forge rasterio
https://github.com/mapbox/rasterio,Allen Mao,Source Distributions
https://github.com/mapbox/rasterio,Allen Mao,Rasterio is a Python C extension and to build you'll need a working compiler (XCode on OS X etc). You'll also need Numpy preinstalled; the Numpy headers are required to run the rasterio setup script. Numpy has to be installed (via the indicated requirements file) before rasterio can be installed. See rasterio's Travis configuration for more guidance.
https://github.com/mapbox/rasterio,Allen Mao,The following commands are adapted from Rasterio's Travis-CI configuration.
https://github.com/mapbox/rasterio,Allen Mao,$ sudo add-apt-repository ppa:ubuntugis/ppa
https://github.com/mapbox/rasterio,Allen Mao,$ sudo apt-get update
https://github.com/mapbox/rasterio,Allen Mao,$ sudo apt-get install gdal-bin libgdal-dev
https://github.com/mapbox/rasterio,Allen Mao,$ pip install rasterio
https://github.com/mapbox/rasterio,Allen Mao,Adapt them as necessary for your Linux system.
https://github.com/mapbox/rasterio,Allen Mao,"For a Homebrew based Python environment, do the following."
https://github.com/mapbox/rasterio,Allen Mao,$ brew update
https://github.com/mapbox/rasterio,Allen Mao,$ brew install gdal
https://github.com/mapbox/rasterio,Allen Mao,$ pip install --no-use-wheel rasterio
https://github.com/mapbox/rasterio,Allen Mao,"Alternatively, you can install GDAL binaries from kyngchaos. You will then need to add the installed location /Library/Frameworks/GDAL.framework/Programs to your system path."
https://github.com/mapbox/rasterio,Allen Mao,"When building from source on Windows, it is important to know that setup.py cannot rely on gdal-config, which is only present on UNIX systems, to discover the locations of header files and libraries that rasterio needs to compile its C extensions. On Windows, these paths need to be provided by the user. You will need to find the include files and the library files for gdal and use setup.py as follows."
https://github.com/mapbox/rasterio,Allen Mao,$ python setup.py build_ext -I<path to gdal include files> -lgdal_i -L<path to gdal library>
https://github.com/mapbox/rasterio,Allen Mao,$ python setup.py install
https://github.com/mapbox/rasterio,Allen Mao,We have had success compiling code using the same version of Microsoft's Visual Studio used to compile the targeted version of Python (more info on versions used here.).
https://github.com/mapbox/rasterio,Allen Mao,Note: The GDAL dll (gdal111.dll) and gdal-data directory need to be in your Windows PATH otherwise rasterio will fail to work.
https://github.com/mapbox/tilelive-mapnik,Allen Mao,npm install tilelive-mapnik
https://github.com/mapbox/tilelive-mapnik,Allen Mao,Though tilelive is not a dependency of tilelive-mapnik you will want to install it to actually make use of tilelive-mapnik through a reasonable API.
https://github.com/mapbox/tippecanoe,Allen Mao,The easiest way to install tippecanoe on OSX is with Homebrew:
https://github.com/mapbox/tippecanoe,Allen Mao,$ brew install tippecanoe
https://github.com/mapbox/tippecanoe,Allen Mao,On Ubuntu it will usually be easiest to build from the source repository:
https://github.com/mapbox/tippecanoe,Allen Mao,$ git clone https://github.com/mapbox/tippecanoe.git
https://github.com/mapbox/tippecanoe,Allen Mao,$ cd tippecanoe
https://github.com/mapbox/tippecanoe,Allen Mao,$ make -j
https://github.com/mapbox/tippecanoe,Allen Mao,$ make install
https://github.com/mapbox/tippecanoe,Allen Mao,See Development below for how to upgrade your C++ compiler or install prerequisite packages if you get compiler errors.
https://github.com/mbloch/mapshaper,Allen Mao,"With Node installed, you can install the latest release version of mapshaper using npm. Install with the ""-g"" flag to make the executable scripts available systemwide."
https://github.com/mbloch/mapshaper,Allen Mao,npm install -g mapshaper
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,Requirements: Software
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,"MXNet from the offical repository. We tested our code on MXNet@(v0.10.0). Due to the rapid development of MXNet, it is recommended to checkout this version if you encounter any issues. We may maintain this repository periodically if MXNet adds important feature in future release."
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,"Python packages might missing: cython, opencv-python >= 3.2.0, easydict. If pip is set up on your system, those packages should be able to be fetched and installed by running"
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,pip install Cython
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,pip install opencv-python==3.2.0.6
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,pip install easydict==1.6
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,"For Windows users, Visual Studio 2015 is needed to compile cython module."
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,Requirements: Hardware
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,Any NVIDIA GPUs with at least 8GB memory should be OK.
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,"Clone the Flow-Guided Feature Aggregation repository, and we call the directory that you cloned as ${FGFA_ROOT}."
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,git clone https://github.com/msracver/Flow-Guided-Feature-Aggregation.git
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,"For Windows users, run cmd .\init.bat. For Linux user, run sh ./init.sh. The scripts will build cython module automatically and create some folders."
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,Install MXNet:
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,3.1 Clone MXNet and checkout to MXNet@(v0.10.0) by
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,git clone --recursive https://github.com/apache/incubator-mxnet.git
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,cd incubator-mxnet
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,git checkout v0.10.0
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,git submodule update
