URL,contributor,excerpt
https://github.com/cgre-aachen/gempy,Allen Mao,Once you are in the docker console if you want to open the tutorials you will need to run:
https://github.com/cgre-aachen/gempy,Allen Mao,$ jupyter notebook --ip 0.0.0.0 --port 8899 --no-browser --allow-root
https://github.com/cgre-aachen/gempy,Allen Mao,"Notice that we are running the notebook on the port 8899 to try to avoid conflicts with jupyter servers running in your system. If everything worked fine, the address to the jupyter notebook will be display on the console. It has to look something like this (Just be aware of the brackets):"
https://github.com/cgre-aachen/gempy,Allen Mao,"To access the notebook, open this file in a browser:"
https://github.com/cgre-aachen/gempy,Allen Mao,file:///root/.local/share/jupyter/runtime/nbserver-286-open.html
https://github.com/cgre-aachen/gempy,Allen Mao,Or copy and paste one of these URLs:
https://github.com/cgre-aachen/gempy,Allen Mao,http://(ce2cdcc55bb0 or 127.0.0.1):8899/?token=97d52c1dc321c42083d8c1b4d
https://github.com/d3/d3,Allen Mao,"To import D3 into an ES2015 application, either import specific symbols from specific D3 modules:"
https://github.com/d3/d3,Allen Mao,"import {scaleLinear} from ""d3-scale"";"
https://github.com/d3/d3,Allen Mao,"Or import everything into a namespace (here, d3):"
https://github.com/d3/d3,Allen Mao,"import * as d3 from ""d3"";"
https://github.com/d3/d3,Allen Mao,In Node:
https://github.com/d3/d3,Allen Mao,"var d3 = require(""d3"");"
https://github.com/d3/d3,Allen Mao,You can also require individual modules and combine them into a d3 object using Object.assign:
https://github.com/d3/d3,Allen Mao,"var d3 = Object.assign({}, require(""d3-format""), require(""d3-geo""), require(""d3-geo-projection""));"
https://github.com/driftingtides/hyvr,Allen Mao,To use HyVR you have to create a configuration file with your settings. You can then run HyVR the following way:
https://github.com/driftingtides/hyvr,Allen Mao,(hyvr_env) $ python -m hyvr my_configfile.ini
https://github.com/driftingtides/hyvr,Allen Mao,"HyVR will then run and store all results in a subdirectory. If no configfile is given, it will run a test case instead:"
https://github.com/driftingtides/hyvr,Allen Mao,(hyvr_env) $ python -m hyvr
https://github.com/driftingtides/hyvr,Allen Mao,"If you want to use HyVR in a script, you can import it and use the run function:"
https://github.com/driftingtides/hyvr,Allen Mao,import hyvr
https://github.com/driftingtides/hyvr,Allen Mao,hyvr.run('my_configfile.ini')
https://github.com/driftingtides/hyvr,Allen Mao,"Examples can be found in the testcases directory of the github repository, the general setup and possible options of the config-file are described in the documentation. Currently only made.ini is ported to version 1.0.0."
https://github.com/driving-behavior/DBNet,Allen Mao,Quick Start
https://github.com/driving-behavior/DBNet,Allen Mao,Training
https://github.com/driving-behavior/DBNet,Allen Mao,To train a model to predict vehicle speeds and steering angles:
https://github.com/driving-behavior/DBNet,Allen Mao,python train.py --model nvidia_pn --batch_size 16 --max_epoch 125 --gpu 0
https://github.com/driving-behavior/DBNet,Allen Mao,The names of the models are consistent with our paper. Log files and network parameters will be saved to logs folder in default.
https://github.com/driving-behavior/DBNet,Allen Mao,To see HELP for the training script:
https://github.com/driving-behavior/DBNet,Allen Mao,python train.py -h
https://github.com/driving-behavior/DBNet,Allen Mao,We can use TensorBoard to view the network architecture and monitor the training progress.
https://github.com/driving-behavior/DBNet,Allen Mao,tensorboard --logdir logs
https://github.com/driving-behavior/DBNet,Allen Mao,Evaluation
https://github.com/driving-behavior/DBNet,Allen Mao,"After training, you could evaluate the performance of models using evaluate.py. To plot the figures or calculate AUC, you may need to have matplotlib library installed."
https://github.com/driving-behavior/DBNet,Allen Mao,python evaluate.py --model_path logs/nvidia_pn/model.ckpt
https://github.com/driving-behavior/DBNet,Allen Mao,Prediction
https://github.com/driving-behavior/DBNet,Allen Mao,To get the predictions of test data:
https://github.com/driving-behavior/DBNet,Allen Mao,python predict.py
https://github.com/driving-behavior/DBNet,Allen Mao,The results are saved in results/results (every segment) and results/behavior_pred.txt (merged) by default. To change the storation location:
https://github.com/driving-behavior/DBNet,Allen Mao,python predict.py --result_dir specified_dir
https://github.com/driving-behavior/DBNet,Allen Mao,The result directory will be created automatically if it doesn't exist.
https://github.com/equinor/pylops,Allen Mao,from pylops import FirstDerivative
https://github.com/equinor/pylops,Allen Mao,"Dlop = FirstDerivative(nx, dtype='float64')"
https://github.com/equinor/pylops,Allen Mao,# y = Dx
https://github.com/equinor/pylops,Allen Mao,y = Dlop*x
https://github.com/equinor/pylops,Allen Mao,# x = D'y
https://github.com/equinor/pylops,Allen Mao,xadj = Dlop.H*y
https://github.com/equinor/pylops,Allen Mao,# xinv = D^-1 y
https://github.com/equinor/pylops,Allen Mao,xinv = Dlop / y
https://github.com/equinor/segyio,Allen Mao,import segyio
https://github.com/equinor/segyio,Allen Mao,import numpy as np
https://github.com/equinor/segyio,Allen Mao,with segyio.open('file.sgy') as f:
https://github.com/equinor/segyio,Allen Mao,for trace in f.trace:
https://github.com/equinor/segyio,Allen Mao,filtered = trace[np.where(trace < 1e-2)]
https://github.com/equinor/segyio,Allen Mao,"All code in this tutorial assumes segyio is imported, and that numpy is available as np."
https://github.com/equinor/segyio,Allen Mao,"This tutorial assumes you're familiar with Python and numpy. For a refresh, check out the python tutorial and numpy quickstart"
https://github.com/equinor/segyio,Allen Mao,Basics
https://github.com/equinor/segyio,Allen Mao,"Opening a file for reading is done with the segyio.open function, and idiomatically used with context managers. Using the with statement, files are properly closed even in the case of exceptions. By default, files are opened read-only."
https://github.com/equinor/segyio,Allen Mao,with segyio.open(filename) as f:
https://github.com/equinor/segyio,Allen Mao,...
https://github.com/equinor/segyio,Allen Mao,"Open accepts several options (for more a more comprehensive reference, check the open function's docstring with help(segyio.open). The most important option is the second (optional) positional argument. To open a file for writing, do segyio.open(filename, 'r+'), from the C fopen function."
https://github.com/equinor/segyio,Allen Mao,"Files can be opened in unstructured mode, either by passing segyio.open the optional arguments strict=False, in which case not establishing structure (inline numbers, crossline numbers etc.) is not an error, and ignore_geometry=True, in which case segyio won't even try to set these internal attributes."
https://github.com/equinor/segyio,Allen Mao,The segy file object has several public attributes describing this structure:
https://github.com/equinor/segyio,Allen Mao,f.ilines Inferred inline numbers
https://github.com/equinor/segyio,Allen Mao,f.xlines Inferred crossline numbers
https://github.com/equinor/segyio,Allen Mao,f.offsets Inferred offsets numbers
https://github.com/equinor/segyio,Allen Mao,f.samples Inferred sample offsets (frequency and recording time delay)
https://github.com/equinor/segyio,Allen Mao,"f.unstructured True if unstructured, False if structured"
https://github.com/equinor/segyio,Allen Mao,f.ext_headers The number of extended textual headers
https://github.com/equinor/segyio,Allen Mao,"If the file is opened unstructured, all the line properties will will be None."
https://github.com/equinor/segyio,Allen Mao,Modes
https://github.com/equinor/segyio,Allen Mao,"In segyio, data is retrieved and written through so-called modes. Modes are abstract arrays, or addressing schemes, and change what names and indices mean. All modes are properties on the file handle object, support the len function, and reads and writes are done through f.mode[]. Writes are done with assignment. Modes support array slicing inspired by numpy. The following modes are available:"
https://github.com/equinor/segyio,Allen Mao,trace
https://github.com/equinor/segyio,Allen Mao,"The trace mode offers raw addressing of traces as they are laid out in the file. This, along with header, is the only mode available for unstructured files. Traces are enumerated 0..len(f.trace)."
https://github.com/equinor/segyio,Allen Mao,"Reading a trace yields a numpy ndarray, and reading multiple traces yields a generator of ndarrays. Generator semantics are used and the same object is reused, so if you want to cache or address trace data later, you must explicitly copy."
https://github.com/equinor/segyio,Allen Mao,>>> f.trace[10]
https://github.com/equinor/segyio,Allen Mao,>>> f.trace[-2]
https://github.com/equinor/segyio,Allen Mao,>>> f.trace[15:45]
https://github.com/equinor/segyio,Allen Mao,>>> f.trace[:45:3]
https://github.com/equinor/segyio,Allen Mao,header
https://github.com/equinor/segyio,Allen Mao,"With addressing behaviour similar to trace, accessing items yield header objects instead of numpy ndarrays. Headers are dict-like objects, where keys are integers, seismic unix-style keys (in segyio.su module) and segyio enums (segyio.TraceField)."
https://github.com/equinor/segyio,Allen Mao,"Header values can be updated by assigning a dict-like to it, and keys not present on the right-hand-side of the assignment are unmodified."
https://github.com/equinor/segyio,Allen Mao,>>> f.header[5] = { segyio.su.tracl: 10 }
https://github.com/equinor/segyio,Allen Mao,>>> f.header[5].items()
https://github.com/equinor/segyio,Allen Mao,">>> f.header[5][25, 37] # read multiple values at once"
https://github.com/equinor/segyio,Allen Mao,"iline, xline"
https://github.com/equinor/segyio,Allen Mao,"These modes will raise an error if the file is unstructured. They consider arguments to [] as the keys of the respective lines. Line numbers are always increasing, but can have arbitrary, uneven spacing. The valid names can be found in the ilines and xlines properties."
https://github.com/equinor/segyio,Allen Mao,"As with traces, getting one line yields an ndarray, and a slice of lines yields a generator of ndarrays. When using slices with a step, some intermediate items might be skipped if it is not matched by the step, i.e. doing f.line[1:10:3] on a file with lines [1,2,3,4,5] is equivalent of looking up 1, 4, 7, and finding [1,4]."
https://github.com/equinor/segyio,Allen Mao,"When working with a 4D pre-stack file, the first offset is implicitly read. To access a different or a range of offsets, use comma separated indices or ranges, as such: f.iline[120, 4]."
https://github.com/equinor/segyio,Allen Mao,"fast, slow"
https://github.com/equinor/segyio,Allen Mao,"These are aliases for iline and xline, determined by how the traces are laid out. For inline sorted files, fast would yield iline."
https://github.com/equinor/segyio,Allen Mao,depth_slice
https://github.com/equinor/segyio,Allen Mao,"The depth slice is a horizontal, file-wide cut at a depth. The yielded values are ndarrays and generators-of-arrays."
https://github.com/equinor/segyio,Allen Mao,gather
https://github.com/equinor/segyio,Allen Mao,"The gather is the intersection of an inline and crossline, a vertical column of the survey, and unless a single offset is specified returns an offset x samples ndarray. In the presence of ranges, it returns a generator of such ndarrays."
https://github.com/equinor/segyio,Allen Mao,text
https://github.com/equinor/segyio,Allen Mao,"The text mode is an array of the textual headers, where text[0] is the standard-mandated textual header, and 1..n are the optional extended headers."
https://github.com/equinor/segyio,Allen Mao,"The text headers are returned as 3200-byte string-like blobs (bytes in Python 3, str in Python 2), as it is in the file. The segyio.tools.wrap function can create a line-oriented version of this string."
https://github.com/equinor/segyio,Allen Mao,bin
https://github.com/equinor/segyio,Allen Mao,"The values of the file-wide binary header with a dict-like interface. Behaves like the header mode, but without the indexing."
https://github.com/equinor/segyio,Allen Mao,Mode examples
https://github.com/equinor/segyio,Allen Mao,>>> for line in f.iline[:2430]:
https://github.com/equinor/segyio,Allen Mao,...     print(np.average(line))
https://github.com/equinor/segyio,Allen Mao,>>> for line in f.xline[2:10]:
https://github.com/equinor/segyio,Allen Mao,...     print(line)
https://github.com/equinor/segyio,Allen Mao,>>> for line in f.fast[::2]:
https://github.com/equinor/segyio,Allen Mao,...     print(np.min(line))
https://github.com/equinor/segyio,Allen Mao,">>> for factor, offset in enumerate(f.iline[10, :]):"
https://github.com/equinor/segyio,Allen Mao,...     offset *= factor
https://github.com/equinor/segyio,Allen Mao,print(offset)
https://github.com/equinor/segyio,Allen Mao,">>> f.gather[200, 241, :].shape"
https://github.com/equinor/segyio,Allen Mao,>>> text = f.text[0]
https://github.com/equinor/segyio,Allen Mao,>>> type(text)
https://github.com/equinor/segyio,Allen Mao,<type 'bytes'> # 'str' in Python 2
https://github.com/equinor/segyio,Allen Mao,>>> f.trace[10] = np.zeros(len(f.samples))
https://github.com/equinor/segyio,Allen Mao,More examples and recipes can be found in the docstrings help(segyio) and the examples section.
https://github.com/equinor/segyio,Allen Mao,Examples
https://github.com/equinor/segyio,Allen Mao,Python
https://github.com/equinor/segyio,Allen Mao,Import useful libraries:
https://github.com/equinor/segyio,Allen Mao,from shutil import copyfile
https://github.com/equinor/segyio,Allen Mao,Open segy file and inspect it:
https://github.com/equinor/segyio,Allen Mao,filename = 'name_of_your_file.sgy'
https://github.com/equinor/segyio,Allen Mao,with segyio.open(filename) as segyfile:
https://github.com/equinor/segyio,Allen Mao,# Memory map file for faster reading (especially if file is big...)
https://github.com/equinor/segyio,Allen Mao,segyfile.mmap()
https://github.com/equinor/segyio,Allen Mao,# Print binary header info
https://github.com/equinor/segyio,Allen Mao,print(segyfile.bin)
https://github.com/equinor/segyio,Allen Mao,print(segyfile.bin[segyio.BinField.Traces])
https://github.com/equinor/segyio,Allen Mao,# Read headerword inline for trace 10
https://github.com/equinor/segyio,Allen Mao,print(segyfile.header[10][segyio.TraceField.INLINE_3D])
https://github.com/equinor/segyio,Allen Mao,# Print inline and crossline axis
https://github.com/equinor/segyio,Allen Mao,print(segyfile.xlines)
https://github.com/equinor/segyio,Allen Mao,print(segyfile.ilines)
https://github.com/equinor/segyio,Allen Mao,Read post-stack data cube contained in segy file:
https://github.com/equinor/segyio,Allen Mao,# Read data along first xline
https://github.com/equinor/segyio,Allen Mao,data = segyfile.xline[segyfile.xlines[1]]
https://github.com/equinor/segyio,Allen Mao,# Read data along last iline
https://github.com/equinor/segyio,Allen Mao,data = segyfile.iline[segyfile.ilines[-1]]
https://github.com/equinor/segyio,Allen Mao,# Read data along 100th time slice
https://github.com/equinor/segyio,Allen Mao,data = segyfile.depth_slice[100]
https://github.com/equinor/segyio,Allen Mao,# Read data cube
https://github.com/equinor/segyio,Allen Mao,data = segyio.tools.cube(filename)
https://github.com/equinor/segyio,Allen Mao,Read pre-stack data cube contained in segy file:
https://github.com/equinor/segyio,Allen Mao,filename = 'name_of_your_prestack_file.sgy'
https://github.com/equinor/segyio,Allen Mao,# Print offsets
https://github.com/equinor/segyio,Allen Mao,print(segyfile.offset)
https://github.com/equinor/segyio,Allen Mao,# Read data along first iline and offset 100:  data [nxl x nt]
https://github.com/equinor/segyio,Allen Mao,"data = segyfile.iline[0, 100]"
https://github.com/equinor/segyio,Allen Mao,# Read data along first iline and all offsets gath:  data [noff x nxl x nt]
https://github.com/equinor/segyio,Allen Mao,"data = np.asarray([np.copy(x) for x in segyfile.iline[0:1, :]])"
https://github.com/equinor/segyio,Allen Mao,# Read data along first 5 ilines and all offsets gath:  data [noff nil x nxl x nt]
https://github.com/equinor/segyio,Allen Mao,"data = np.asarray([np.copy(x) for x in segyfile.iline[0:5, :]])"
https://github.com/equinor/segyio,Allen Mao,# Read data along first xline and all offsets gath:  data [noff x nil x nt]
https://github.com/equinor/segyio,Allen Mao,"data = np.asarray([np.copy(x) for x in segyfile.xline[0:1, :]])"
https://github.com/equinor/segyio,Allen Mao,"Read and understand fairly 'unstructured' data (e.g., data sorted in common shot gathers):"
https://github.com/equinor/segyio,Allen Mao,"with segyio.open(filename, ignore_geometry=True) as segyfile:"
https://github.com/equinor/segyio,Allen Mao,# Extract header word for all traces
https://github.com/equinor/segyio,Allen Mao,sourceX = segyfile.attributes(segyio.TraceField.SourceX)[:]
https://github.com/equinor/segyio,Allen Mao,# Scatter plot sources and receivers color-coded on their number
https://github.com/equinor/segyio,Allen Mao,plt.figure()
https://github.com/equinor/segyio,Allen Mao,sourceY = segyfile.attributes(segyio.TraceField.SourceY)[:]
https://github.com/equinor/segyio,Allen Mao,nsum = segyfile.attributes(segyio.TraceField.NSummedTraces)[:]
https://github.com/equinor/segyio,Allen Mao,"plt.scatter(sourceX, sourceY, c=nsum, edgecolor='none')"
https://github.com/equinor/segyio,Allen Mao,groupX = segyfile.attributes(segyio.TraceField.GroupX)[:]
https://github.com/equinor/segyio,Allen Mao,groupY = segyfile.attributes(segyio.TraceField.GroupY)[:]
https://github.com/equinor/segyio,Allen Mao,nstack = segyfile.attributes(segyio.TraceField.NStackedTraces)[:]
https://github.com/equinor/segyio,Allen Mao,"plt.scatter(groupX, groupY, c=nstack, edgecolor='none')"
https://github.com/equinor/segyio,Allen Mao,Write segy file using same header of another file but multiply data by *2
https://github.com/equinor/segyio,Allen Mao,input_file = 'name_of_your_input_file.sgy'
https://github.com/equinor/segyio,Allen Mao,output_file = 'name_of_your_output_file.sgy'
https://github.com/equinor/segyio,Allen Mao,"copyfile(input_file, output_file)"
https://github.com/equinor/segyio,Allen Mao,"with segyio.open(output_file, ""r+"") as src:"
https://github.com/equinor/segyio,Allen Mao,# multiply data by 2
https://github.com/equinor/segyio,Allen Mao,for i in src.ilines:
https://github.com/equinor/segyio,Allen Mao,src.iline[i] = 2 * src.iline[i]
https://github.com/equinor/segyio,Allen Mao,Make segy file from sctrach
https://github.com/equinor/segyio,Allen Mao,MATLAB
https://github.com/equinor/segyio,Allen Mao,filename='name_of_your_file.sgy'
https://github.com/equinor/segyio,Allen Mao,% Inspect segy
https://github.com/equinor/segyio,Allen Mao,"Segy_struct=SegySpec(filename,189,193,1);"
https://github.com/equinor/segyio,Allen Mao,% Read headerword inline for each trace
https://github.com/equinor/segyio,Allen Mao,"Segy.get_header(filename,'Inline3D')"
https://github.com/equinor/segyio,Allen Mao,%Read data along first xline
https://github.com/equinor/segyio,Allen Mao,"data= Segy.readCrossLine(Segy_struct,Segy_struct.crossline_indexes(1));"
https://github.com/equinor/segyio,Allen Mao,%Read cube
https://github.com/equinor/segyio,Allen Mao,data=Segy.get_cube(Segy_struct);
https://github.com/equinor/segyio,Allen Mao,"%Write segy, use same header but multiply data by *2"
https://github.com/equinor/segyio,Allen Mao,input_file='input_file.sgy';
https://github.com/equinor/segyio,Allen Mao,output_file='output_file.sgy';
https://github.com/equinor/segyio,Allen Mao,"copyfile(input_file,output_file)"
https://github.com/equinor/segyio,Allen Mao,data = Segy.get_traces(input_file);
https://github.com/equinor/segyio,Allen Mao,data1 = 2*data;
https://github.com/equinor/segyio,Allen Mao,"Segy.put_traces(output_file, data1);"
https://github.com/facebook/react,Allen Mao,We have several examples on the website. Here is the first one to get you started:
https://github.com/facebook/react,Allen Mao,function HelloMessage({ name }) {
https://github.com/facebook/react,Allen Mao,return <div>Hello {name}</div>;
https://github.com/facebook/react,Allen Mao,}
https://github.com/facebook/react,Allen Mao,ReactDOM.render(
https://github.com/facebook/react,Allen Mao,"<HelloMessage name=""Taylor"" />,"
https://github.com/facebook/react,Allen Mao,document.getElementById('container')
https://github.com/facebook/react,Allen Mao,);
https://github.com/facebook/react,Allen Mao,"This example will render ""Hello Taylor"" into a container on the page."
https://github.com/geo-data/gdal-docker,Allen Mao,Running the container without any arguments will by default output the GDAL version string as well as the supported raster and vector formats:
https://github.com/geo-data/gdal-docker,Allen Mao,docker run geodata/gdal
https://github.com/geo-data/gdal-docker,Allen Mao,The following command will open a bash shell in an Ubuntu based environment with GDAL available:
https://github.com/geo-data/gdal-docker,Allen Mao,docker run -t -i geodata/gdal /bin/bash
https://github.com/geo-data/gdal-docker,Allen Mao,"You will most likely want to work with data on the host system from within the docker container, in which case run the container with the -v option. Assuming you have a raster called test.tif in your current working directory on your host system, running the following command should invoke gdalinfo on test.tif:"
https://github.com/geo-data/gdal-docker,Allen Mao,docker run -v $(pwd):/data geodata/gdal gdalinfo test.tif
https://github.com/geo-data/gdal-docker,Allen Mao,"This works because the current working directory is set to /data in the container, and you have mapped the current working directory on your host to /data."
https://github.com/geo-data/gdal-docker,Allen Mao,"Note that the image tagged latest, GDAL represents the latest code at the time the image was built. If you want to include the most up-to-date commits then you need to build the docker image yourself locally along these lines:"
https://github.com/geo-data/gdal-docker,Allen Mao,docker build -t geodata/gdal:local git://github.com/geo-data/gdal-docker/
https://github.com/gprMax/gprMax,Allen Mao,Running gprMax
https://github.com/gprMax/gprMax,Allen Mao,"gprMax is designed as a Python package, i.e. a namespace which can contain multiple packages and modules, much like a directory."
https://github.com/gprMax/gprMax,Allen Mao,"Open a Terminal (Linux/macOS) or Command Prompt (Windows), navigate into the top-level gprMax directory, and if it is not already active, activate the gprMax conda environment conda activate gprMax."
https://github.com/gprMax/gprMax,Allen Mao,Basic usage of gprMax is:
https://github.com/gprMax/gprMax,Allen Mao,(gprMax)$ python -m gprMax path_to/name_of_input_file
https://github.com/gprMax/gprMax,Allen Mao,For example to run one of the test models:
https://github.com/gprMax/gprMax,Allen Mao,(gprMax)$ python -m gprMax user_models/cylinder_Ascan_2D.in
https://github.com/gprMax/gprMax,Allen Mao,When the simulation is complete you can plot the A-scan using:
https://github.com/gprMax/gprMax,Allen Mao,(gprMax)$ python -m tools.plot_Ascan user_models/cylinder_Ascan_2D.out
https://github.com/gprMax/gprMax,Allen Mao,Your results should like those from the A-scan from the metal cylinder example in introductory/basic 2D models section
https://github.com/gprMax/gprMax,Allen Mao,"When you are finished using gprMax, the conda environment can be deactivated using conda deactivate."
https://github.com/haoliangyu/node-qa-masker,Allen Mao,var qm = require('qa-masker');
https://github.com/haoliangyu/node-qa-masker,Allen Mao,var Masker = qm.LandsatMasker;
https://github.com/haoliangyu/node-qa-masker,Allen Mao,var Confidence = qm.LandsatConfidence;
https://github.com/haoliangyu/node-qa-masker,Allen Mao,// read the band file to initialize
https://github.com/haoliangyu/node-qa-masker,Allen Mao,var masker = new Masker('LC80170302016198LGN00_BQA.TIF');
https://github.com/haoliangyu/node-qa-masker,Allen Mao,// generate mask in ndarray format
https://github.com/haoliangyu/node-qa-masker,Allen Mao,var mask = masker.getWaterMask(Confidence.high);
https://github.com/haoliangyu/node-qa-masker,Allen Mao,// save the mask as GeoTIFF
https://github.com/haoliangyu/node-qa-masker,Allen Mao,"masker.saveAsTif(mask, 'test.tif');"
https://github.com/haoliangyu/node-qa-masker,Allen Mao,var masker = new Masker('modis_qa_band.tif');
https://github.com/haoliangyu/node-qa-masker,Allen Mao,"var mask = masker.getMask(0, 2, 2);"
https://github.com/hezhangsprinter/DCPDN,Allen Mao,python demo.py --dataroot ./facades/nat_new4 --valDataroot ./facades/nat_new4 --netG ./demo_model/netG_epoch_8.pth   
https://github.com/hezhangsprinter/DCPDN,Allen Mao,python train.py --dataroot ./facades/train512 --valDataroot ./facades/test512 --exp ./checkpoints_new --netG ./demo_model/netG_epoch_8.pth
https://github.com/hezhangsprinter/DCPDN,Allen Mao,python demo.py --dataroot ./your_dataroot --valDataroot ./your_dataroot --netG ./pre_trained/netG_epoch_9.pth   
https://github.com/hezhangsprinter/DID-MDN,Allen Mao,python test.py --dataroot ./facades/github --valDataroot ./facades/github --netG ./pre_trained/netG_epoch_9.pth   
https://github.com/hezhangsprinter/DID-MDN,Allen Mao,python derain_train_2018.py  --dataroot ./facades/DID-MDN-training/Rain_Medium/train2018new  --valDataroot ./facades/github --exp ./check --netG ./pre_trained/netG_epoch_9.pth.
https://github.com/hezhangsprinter/DID-MDN,Allen Mao,Make sure you download the training sample and put in the right folder
https://github.com/hezhangsprinter/DID-MDN,Allen Mao,python train_rain_class.py  --dataroot ./facades/DID-MDN-training/Rain_Medium/train2018new  --exp ./check_class
https://github.com/hiroharu-kato/neural_renderer,Allen Mao,Running examples
https://github.com/hiroharu-kato/neural_renderer,Allen Mao,python ./examples/example1.py
https://github.com/hiroharu-kato/neural_renderer,Allen Mao,python ./examples/example2.py
https://github.com/hiroharu-kato/neural_renderer,Allen Mao,python ./examples/example3.py
https://github.com/hiroharu-kato/neural_renderer,Allen Mao,python ./examples/example4.py
https://github.com/iannesbitt/readgssi,Allen Mao,usage
https://github.com/iannesbitt/readgssi,Allen Mao,To display the help text:
https://github.com/iannesbitt/readgssi,Allen Mao,$ readgssi -h
https://github.com/iannesbitt/readgssi,Allen Mao,readgssi -i DZT__001.DZT
https://github.com/iannesbitt/readgssi,Allen Mao,Simply specifying an input DZT file like in the above command (-i file) will display a host of data about the file including:
https://github.com/iannesbitt/readgssi,Allen Mao,name of GSSI control unit
https://github.com/iannesbitt/readgssi,Allen Mao,antenna model
https://github.com/iannesbitt/readgssi,Allen Mao,antenna frequency
https://github.com/iannesbitt/readgssi,Allen Mao,samples per trace
https://github.com/iannesbitt/readgssi,Allen Mao,bits per sample
https://github.com/iannesbitt/readgssi,Allen Mao,traces per second
https://github.com/iannesbitt/readgssi,Allen Mao,L1 dielectric as entered during survey
https://github.com/iannesbitt/readgssi,Allen Mao,sampling depth
https://github.com/iannesbitt/readgssi,Allen Mao,speed of light at given dielectric
https://github.com/iannesbitt/readgssi,Allen Mao,number of traces
https://github.com/iannesbitt/readgssi,Allen Mao,number of seconds
https://github.com/iannesbitt/readgssi,Allen Mao,basic functionality
https://github.com/iannesbitt/readgssi,Allen Mao,CSV output
https://github.com/iannesbitt/readgssi,Allen Mao,readgssi -i DZT__001.DZT -o test.csv -f CSV
https://github.com/iannesbitt/readgssi,Allen Mao,"Translates radar data array to CSV format, if that's your cup of tea. One might use this to export to Matlab. One CSV will be written per channel. The script will rename the output to 'test_100MHz.csv' automatically. No header information is included in the CSV."
https://github.com/iannesbitt/readgssi,Allen Mao,readgssi -i DZT__001.DZT -s 8 -w -r -o test.csv -f CSV
https://github.com/iannesbitt/readgssi,Allen Mao,"Applies 8x stacking, dewow, and background removal filters before exporting to CSV."
https://github.com/iannesbitt/readgssi,Allen Mao,plotting
https://github.com/iannesbitt/readgssi,Allen Mao,example 1A
https://github.com/iannesbitt/readgssi,Allen Mao,readgssi -i DZT__001.DZT -p 5 -s auto -c viridis -m
https://github.com/iannesbitt/readgssi,Allen Mao,"The above command will cause readgssi to save and show a plot named ""DZT__001_100MHz.png"" with a y-size of 6 inches at 150 dpi (-p 6) and the autostacking algorithm will stack the x-axis to some multiple of times shorter than the original data array for optimal viewing on a monitor, approximately 2.5*y (-s auto). The plot will be rendered in the viridis color scheme, which is the default for matplotlib. The -m flag will draw a histogram for each data channel. Example 1a Example 1a histogram"
https://github.com/iannesbitt/readgssi,Allen Mao,example 1B
https://github.com/iannesbitt/readgssi,Allen Mao,readgssi -i DZT__001.DZT -o 1b.png -p 5 -s auto -c viridis -g 50 -m -r -w
https://github.com/iannesbitt/readgssi,Allen Mao,"This will cause readgssi to create a plot from the same file, but matplotlib will save the plot as ""1b.png"" (-o 1b.png). The script will plot the y-axis size (-p 5) and automatically stack the x-axis to (-s auto). The script will plot the data with a gain value of 50 (-g 50), which will increase the plot contrast by a factor of 50. Next readgssi will run the background removal (-r) and dewow (-w) filters. Finally, the -m flag will draw a histogram for each data channel. Note how the histogram changes when filters are applied. Example 1b Example 1b histogram"
https://github.com/iannesbitt/readgssi,Allen Mao,example 1C: gain can be tricky depending on your colormap
https://github.com/iannesbitt/readgssi,Allen Mao,readgssi -i DZT__001.DZT -o 1c.png -p 5 -s auto -r -w -c seismic
https://github.com/iannesbitt/readgssi,Allen Mao,"Here, background removal and dewow filters are applied, but no gain adjustments are made (equivalent to -g 1). The script uses matplotlib's ""seismic"" colormap (-c seismic) which is specifically designed for this type of waterfall array plotting. Even without gain, you will often be able to easily see very slight signal perturbations. It is not colorblind-friendly for either of the two most common types of human colorblindness, however, which is why it is not the default colormap. Example 1c"
https://github.com/iannesbitt/readgssi,Allen Mao,example 2A: no background removal
https://github.com/iannesbitt/readgssi,Allen Mao,readgssi -i DZT__002.DZT -o 2a.png -p 10 -s 3 -n
https://github.com/iannesbitt/readgssi,Allen Mao,"Here readgssi will create a plot of size 10 and stack 3x (-p 10 -s 3). Matplotlib will use the default ""Greys"" colormap and save a PNG of the figure, but the script will suppress the matplotlib window (-n, useful for processing an entire directory full of DZTs at once). Example 2a"
https://github.com/iannesbitt/readgssi,Allen Mao,example 2B: horizontal mean BGR algorithm applied
https://github.com/iannesbitt/readgssi,Allen Mao,readgssi -i DZT__002.DZT -o 2b.png -p 10 -s 3 -n -r
https://github.com/iannesbitt/readgssi,Allen Mao,"The script does the same thing, except it applies horizontal mean background removal -r. Note the difference in ringing artifacts between examples 2a and 2b."
https://github.com/imfunniee/gitfolio,Allen Mao,Forks
https://github.com/imfunniee/gitfolio,Allen Mao,To include forks on your personal website just provide -f or --fork argument while building
https://github.com/imfunniee/gitfolio,Allen Mao,$ gitfolio build <username> -f
https://github.com/imfunniee/gitfolio,Allen Mao,Sorting Repos
https://github.com/imfunniee/gitfolio,Allen Mao,"To sort repos provide --sort [sortBy] argument while building. Where [sortBy] can be star, created, updated, pushed,full_name. Default: created"
https://github.com/imfunniee/gitfolio,Allen Mao,$ gitfolio build <username> --sort star
https://github.com/imfunniee/gitfolio,Allen Mao,Ordering Repos
